"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.478360083E1,1.300175178E0,4.705952593E0,-2.256615937E0,5.378546345E0
4.479358983E1,2.406772435E-2,3.168024949E0,-3.013891175E0,4.372699549E0
4.480357783E1,-1.569814996E0,2.911323996E0,-1.394082339E0,3.589372103E0
4.481356683E1,-2.827812015E0,2.784830010E0,-2.357953739E0,4.616464536E0
4.482355583E1,-3.571771097E0,2.452706991E0,-2.021655224E0,4.781256132E0
4.483354383E1,-2.918189796E0,1.415879297E0,-3.342002126E0,4.657201314E0
4.484353283E1,-2.066538159E0,8.606809080E-2,-3.271945174E0,3.870867202E0
4.485352183E1,-1.433504266E0,-7.119832903E-1,-2.417410567E0,2.899263447E0
4.486350983E1,-9.585285071E-1,-8.587513268E-1,-3.138416111E0,3.392032786E0
4.487349883E1,-1.152793038E0,-2.892781305E-1,-1.363093557E0,1.808490440E0
4.488348683E1,-1.329431868E0,3.088318044E-1,-8.982630095E-1,1.633904100E0
4.489347583E1,-1.147077384E0,1.001205288E0,-1.014572607E0,1.829632785E0
4.490346483E1,-4.546503992E-1,1.818258950E0,-1.438193733E0,2.362450806E0
4.491345283E1,5.323315363E-1,2.217888073E0,-2.127555023E0,3.119117623E0
4.492344183E1,1.372193579E0,1.833586841E0,-2.940446053E0,3.727087189E0
4.493342983E1,1.887899581E0,1.076275350E0,-2.698104107E0,3.464433465E0
4.494341883E1,2.428714404E0,4.338634014E-2,-2.297808109E0,3.343719207E0
4.495340783E1,2.623607072E0,-1.157624153E0,-1.746451049E0,3.357603165E0
4.496339583E1,2.368416747E0,-2.089227694E0,-9.488110194E-1,3.297652588E0
4.497338483E1,1.469068932E0,-2.823629209E0,-1.618121622E0,3.570625019E0
4.498337383E1,3.368683264E-2,-3.212313514E0,-1.227497357E0,3.439017691E0
4.499336183E1,-1.297322760E0,-3.015755267E0,5.897794068E-2,3.283489694E0
4.500335083E1,-2.459182783E0,-2.252217076E0,-3.096124077E-1,3.349018000E0
4.501333883E1,-3.469958793E0,-1.084288960E0,-9.734036775E-1,3.763483930E0
4.502332783E1,-4.141518527E0,9.123235166E-2,-8.981609756E-1,4.238772486E0
4.503331646E1,-4.236697457E0,1.036266947E0,-6.372856951E-1,4.407900587E0
4.504330446E1,-3.793018627E0,1.714982504E0,-8.361699647E-1,4.245860985E0
4.505329346E1,-2.792040796E0,2.058265518E0,-1.174588826E0,3.662186186E0
4.506328246E1,-1.112561563E0,1.757646128E0,-1.545089460E0,2.591218745E0
4.507327046E1,4.278072940E-1,9.173322415E-1,-1.621190241E0,1.911223514E0
4.508325946E1,8.865218005E-1,-4.332786798E-3,-8.880727744E-1,1.254835817E0
4.509324746E1,7.822042572E-1,-7.042287129E-1,-5.873235762E-2,1.054149453E0
4.510323646E1,1.097209844E0,-1.066083654E0,3.862916974E-1,1.577854580E0
4.511322546E1,1.846828446E0,-9.013120401E-1,1.362985969E-3,2.055028116E0
4.512321346E1,2.702283112E0,-9.441265225E-1,-1.102899477E0,3.067588005E0
4.513320246E1,3.086608903E0,-1.045106767E0,-1.425537143E0,3.556902981E0
4.514319046E1,2.980297167E0,-6.509816283E-1,-8.968968076E-1,3.179681142E0
4.515317946E1,2.592217464E0,1.338293177E-1,-5.188567740E-1,2.647019837E0
4.516316846E1,2.493193990E0,7.165599060E-1,-8.531058401E-1,2.730799140E0
4.517315646E1,2.513512187E0,6.507389688E-1,-1.084028174E0,2.813595884E0
4.518314546E1,1.814871950E0,4.959380275E-1,-3.088850141E-1,1.906600293E0
4.519313446E1,8.113736773E-1,5.746854043E-1,4.897358859E-1,1.108346424E0
4.520312246E1,4.087412048E-2,2.576417702E-1,5.334063641E-1,5.937780097E-1
4.521311146E1,-5.875344049E-1,-1.044932520E-1,1.512418143E-1,6.156213146E-1
4.522309946E1,-1.259085917E0,-2.799775493E-1,8.887300014E-2,1.292897205E0
4.523308846E1,-2.243686866E0,-5.732668698E-1,4.978073458E-1,2.368665829E0
4.524307746E1,-3.140147763E0,-9.864714736E-1,1.008093819E0,3.442369401E0
4.525306546E1,-3.627877177E0,-1.385354492E0,1.418035311E0,4.134189646E0
4.526305446E1,-3.717306832E0,-1.379765723E0,1.416315060E0,4.210471694E0
4.527304346E1,-3.303698771E0,-1.007695697E0,8.201890127E-1,3.550012141E0
4.528303146E1,-2.292324590E0,-9.490779448E-1,1.399227742E-1,2.484970695E0
4.529302046E1,-6.562447071E-1,-8.995537823E-1,-6.967225691E-1,1.313497796E0
4.530300846E1,9.469966283E-1,-3.639499980E-1,-1.300817202E0,1.649662877E0
4.531299746E1,2.284969963E0,8.180804336E-1,-1.723698363E0,2.976823705E0
4.532298646E1,3.601615578E0,1.903735303E0,-1.983353330E0,4.530952803E0
4.533297446E1,4.916198003E0,1.974577829E0,-1.048837364E0,5.400742562E0
4.534296346E1,5.105078271E0,1.340791692E0,6.856569327E-2,5.278659657E0
4.535295246E1,3.830364501E0,4.330559009E-1,1.369055378E-1,3.857197526E0
4.536294046E1,1.963828892E0,-4.395808089E-1,-4.776333189E-1,2.068329952E0
4.537292946E1,5.309192875E-1,-9.089566898E-1,-1.315028275E0,1.684451519E0
4.538291746E1,-3.215000895E-1,-1.328315488E0,-1.797147578E0,2.257769643E0
4.539290646E1,-7.293723249E-1,-1.748424484E0,-1.735440742E0,2.569187952E0
4.540289546E1,-6.791234002E-1,-2.000633022E0,-1.482748640E0,2.581140176E0
4.541288346E1,-2.692242091E-1,-1.823477005E0,-9.341908606E-1,2.066461378E0
4.542287246E1,2.883814600E-1,-9.222713846E-1,-1.650633530E-1,9.803031591E-1
4.543286146E1,9.256981453E-1,2.673037094E-1,5.561403751E-1,1.112501886E0
4.544284946E1,1.433074204E0,1.226218425E0,1.217946954E0,2.245152129E0
4.545283846E1,1.865604440E0,1.798605289E0,1.423223984E0,2.956522860E0
4.546282646E1,2.569892210E0,1.869927871E0,1.092949855E0,3.360880182E0
4.547281546E1,3.507204680E0,1.255334635E0,4.920934832E-1,3.757460007E0
4.548280446E1,4.064196409E0,4.017382139E-1,3.868441496E-1,4.102284052E0
4.549279246E1,3.993231677E0,-1.781816179E-1,6.433954507E-1,4.048654791E0
4.550278146E1,3.902432896E0,-8.626069808E-1,5.865657771E-1,4.039447081E0
4.551277046E1,3.826623160E0,-1.696662592E0,3.039698446E-1,4.196916300E0
4.552275846E1,3.694365282E0,-2.396578399E0,-1.548010144E-1,4.406346129E0
4.553274746E1,3.400126666E0,-3.026248096E0,-5.596891234E-1,4.586097556E0
4.554273546E1,2.629213090E0,-3.198738618E0,-7.714816332E-1,4.211872996E0
4.555272446E1,1.410438170E0,-2.295694633E0,-6.026831154E-1,2.760937634E0
4.556271346E1,5.609763148E-1,-6.471698284E-1,-4.608466937E-1,9.725753892E-1
4.557270146E1,2.646063705E-1,5.408674479E-1,-1.094416045E0,1.249119933E0
4.558269046E1,1.871751746E-2,6.603400970E-1,-2.178829988E0,2.276773925E0
4.559267846E1,-1.324307094E-2,-1.328586799E-1,-2.466097992E0,2.469709723E0
4.560266746E1,1.477483222E-1,-1.483039246E0,-1.532389746E0,2.137627963E0
4.561265646E1,-4.184910715E-2,-2.297555217E0,1.308975238E-1,2.301661462E0
4.562264446E1,4.353573650E-2,-2.232307307E0,9.978431386E-1,2.445563780E0
4.563263346E1,1.106289108E0,-1.815617763E0,2.782881425E-1,2.144245262E0
4.564262246E1,2.352809943E0,-1.287809486E0,-1.298236241E0,2.979863292E0
4.565261046E1,3.079790757E0,-1.112827465E0,-2.147093495E0,3.915802159E0
4.566259946E1,2.971636563E0,-1.218323514E0,-1.451372334E0,3.524403170E0
4.567258746E1,2.273798272E0,-8.279324073E-1,-1.114320405E0,2.664083448E0
4.568257646E1,1.588796666E0,-1.924318671E-2,-1.298762637E0,2.052176779E0
4.569256546E1,1.361434995E0,9.181555295E-1,-1.278996563E0,2.081429083E0
4.570255346E1,1.494505782E0,1.591176483E0,-1.876991308E0,2.878973168E0
4.571254246E1,-2.403427827E-1,1.111156915E0,-3.851991890E0,4.016251469E0
4.572253146E1,2.079308624E0,5.964393854E-1,-2.950455025E0,3.658476342E0
4.573251946E1,-3.713854636E-1,-8.635384423E-1,-4.020109865E0,4.128548066E0
4.574250846E1,-1.928015573E0,-1.519966167E0,-4.085972317E0,4.766834482E0
4.575249646E1,-1.546848303E0,-1.652151248E0,-3.988529638E0,4.585925434E0
4.576248546E1,-1.204816154E0,-1.710824549E0,-5.895787888E0,6.256102415E0
4.577247446E1,-4.637651852E-1,-3.611620456E-1,-6.173389129E0,6.201310306E0
4.578246246E1,6.828863758E-1,3.137574989E0,-5.183938499E0,6.097862656E0
4.579245146E1,2.535995316E0,6.883445177E0,-3.258384311E0,8.026839856E0
4.580244046E1,4.592479772E0,9.119998732E0,-2.208521419E0,1.044714383E1
4.581242846E1,6.578592403E0,8.858066275E0,-3.047650074E0,1.144689421E1
4.582241746E1,7.735261121E0,7.486001335E0,-3.284006225E0,1.125429596E1
4.583240546E1,8.441753291E0,7.674975159E0,-3.306574724E0,1.187863118E1
4.584239446E1,7.924125602E0,8.495680407E0,-3.138514636E0,1.203406109E1
4.585238346E1,4.631373696E0,8.213457527E0,-1.560064618E0,9.557421644E0
4.586237146E1,1.371472910E0,7.566523926E0,9.944306304E-1,7.753845146E0
4.587236046E1,-2.013395447E0,6.329157785E0,2.550428583E0,7.114540424E0
4.588234846E1,-4.653779350E0,5.345389479E0,3.571472889E0,7.936388946E0
4.589233746E1,-5.458945330E0,5.163029441E0,3.226738595E0,8.177334473E0
4.590232646E1,-3.301845788E0,3.836226627E0,1.375939598E0,5.245191142E0
4.591231446E1,-1.948879901E-1,1.128895614E0,-6.957562436E-1,1.340322120E0
4.592230346E1,1.730314195E0,-1.523756917E0,-1.446821008E0,2.721968660E0
4.593229246E1,3.033506829E0,-3.069715127E0,-1.743341646E0,4.654519818E0
4.594228046E1,3.689137871E0,-4.105015529E0,-1.331212199E0,5.677412848E0
4.595226946E1,3.980301144E0,-4.269326967E0,-8.148095012E-3,5.836952659E0
4.596225746E1,3.450696018E0,-2.961234074E0,1.322286863E0,4.735467537E0
4.597224646E1,1.475846002E0,-4.652319592E-1,1.512398116E0,2.163772229E0
4.598223546E1,-5.646714628E-2,1.388350605E0,1.107387800E0,1.776798717E0
4.599222346E1,-3.366037399E-2,2.028353502E0,1.240375119E0,2.377789180E0
4.600221246E1,7.494756371E-1,2.132295946E0,1.443752389E0,2.681943454E0
4.601220146E1,1.312331832E0,1.813288232E0,2.733485902E0,3.533012061E0
4.602218946E1,1.065666747E-1,8.150194162E-1,3.535206411E0,3.629503750E0
4.603217854E1,-2.136589703E0,-6.123636925E-1,2.103319776E0,3.060058648E0
4.604216654E1,-2.915850910E0,-1.800569953E0,-1.169831678E0,3.621152419E0
4.605215554E1,-2.307915752E0,-2.717664798E0,-4.106957097E0,5.438683083E0
4.606214454E1,-1.263973312E0,-3.452233543E0,-4.989713291E0,6.197804748E0
4.607213254E1,-2.120193087E-2,-3.793336716E0,-4.583242925E0,5.949451124E0
4.608212154E1,1.569667208E0,-3.296216381E0,-2.785367077E0,4.592076581E0
4.609211054E1,2.322831853E0,-2.103789600E0,2.002098334E-1,3.140312481E0
4.610209854E1,2.028025473E0,-4.487433958E-1,2.005513108E0,2.887272204E0
4.611208754E1,9.161122200E-1,6.358776855E-1,1.935880225E0,2.234107042E0
4.612207554E1,-9.243728739E-1,2.806125569E-1,1.483781843E0,1.770541492E0
4.613206454E1,-2.730179886E0,-5.112565631E-1,1.036098401E0,2.964585195E0
4.614205354E1,-3.969705989E0,-6.378423500E-1,4.825455648E-1,4.049476352E0
4.615204154E1,-4.619027008E0,-5.323772907E-1,1.726358262E-1,4.652809819E0
4.616203054E1,-5.052750953E0,-6.491403401E-1,3.457967323E-1,5.106001445E0
4.617201954E1,-4.783835167E0,-8.590635681E-1,6.354941082E-1,4.901726418E0
4.618200754E1,-4.065830706E0,-9.901698375E-1,8.089579001E-1,4.262138961E0
4.619199654E1,-3.245860160E0,-1.171607185E0,7.922927508E-1,3.540621326E0
4.620198454E1,-2.423937082E0,-1.322351913E0,5.403387134E-1,2.813547847E0
4.621197354E1,-1.753630991E0,-1.264234098E0,-1.643476903E-2,2.161892599E0
4.622196254E1,-1.348035954E0,-1.328779757E0,-5.750083168E-1,1.978254569E0
4.623195054E1,-1.066212585E0,-1.504903155E0,-8.530333346E-1,2.032045435E0
4.624193954E1,-8.756287301E-1,-1.293376620E0,-9.329343671E-1,1.819317259E0
4.625192854E1,-1.287857434E0,-9.041555411E-1,-8.026905620E-1,1.766461477E0
4.626191654E1,-2.386026221E0,-8.124384552E-1,9.013468310E-2,2.522162095E0
4.627190554E1,-3.820782377E0,-9.215989548E-1,1.446623810E0,4.188131212E0
4.628189354E1,-4.834985732E0,-9.567091459E-1,2.294307235E0,5.436563722E0
4.629188254E1,-5.274899540E0,-1.041453427E0,2.776979538E0,6.051512683E0
4.630187154E1,-5.044100583E0,-1.379806654E0,2.689457245E0,5.880475947E0
4.631185954E1,-3.494465058E0,-1.744996262E0,2.428162719E0,4.599159944E0
4.632184854E1,-1.014347489E0,-2.383016952E0,2.589272221E0,3.662239924E0
4.633183754E1,8.833292207E-1,-2.391895364E0,2.404697696E0,3.504854484E0
4.634182554E1,2.103612429E0,-2.146335695E0,2.043127223E0,3.634048847E0
4.635181454E1,2.582966584E0,-1.616714782E0,2.031628966E0,3.662376184E0
4.636180254E1,2.251990204E0,-5.567636883E-1,2.266558542E0,3.243259674E0
4.637179154E1,1.053861511E0,6.052686810E-1,2.474276201E0,2.756631455E0
4.638178054E1,-2.152535498E-2,1.638588631E0,2.628998204E0,3.097913427E0
4.639176854E1,-8.737602523E-1,2.192934496E0,1.860656526E0,3.005738077E0
4.640175754E1,-1.292819673E0,1.718803074E0,1.820149355E0,2.817553973E0
4.641174654E1,-1.556144352E0,5.217546540E-1,2.653827821E0,3.120354991E0
4.642173454E1,-2.005725654E0,-3.365242177E-1,3.322561596E0,3.895587184E0
4.643172354E1,-2.622433535E0,-4.489053637E-1,4.050010772E0,4.845746684E0
4.644171154E1,-3.167157222E0,-5.938899994E-2,4.492462564E0,5.496965691E0
4.645170054E1,-3.426059360E0,6.288797379E-1,4.500545754E0,5.691070598E0
4.646168954E1,-3.494819692E0,1.483098303E0,4.530118048E0,5.910610356E0
4.647167754E1,-3.405616324E0,2.465693073E0,4.568500048E0,6.208788736E0
4.648166654E1,-3.268256750E0,3.176450787E0,4.609200470E0,6.481980466E0
4.649165554E1,-2.997838814E0,2.723314962E0,4.814321380E0,6.291356951E0
4.650164354E1,-2.371404966E0,6.989521855E-1,5.186845150E0,5.745907960E0
4.651163254E1,-1.884257350E0,-1.846164202E0,5.918280373E0,6.479567161E0
4.652162054E1,-2.017586146E0,-3.708756741E0,6.677757672E0,7.900504917E0
4.653160954E1,-2.190033692E0,-4.875639961E0,6.809486085E0,8.656628290E0
4.654159854E1,-2.443538557E0,-5.558345658E0,5.978612528E0,8.521143990E0
4.655158654E1,-3.483506207E0,-5.907867066E0,4.784725113E0,8.362493837E0
4.656157554E1,-5.056213090E0,-5.989703527E0,4.535894512E0,9.056278384E0
4.657156454E1,-6.543534837E0,-5.779236508E0,4.931284989E0,1.002671404E1
4.658155254E1,-8.252742046E0,-5.500482196E0,7.250840939E0,1.228567255E1
4.659154154E1,-9.040382459E0,-3.624458018E0,1.344976194E1,1.660606236E1
4.660152954E1,-6.837466182E0,1.369682785E0,6.823678447E0,9.756513838E0
4.661151854E1,-1.838396761E0,6.283150138E0,-1.091047990E1,1.272384572E1
4.662150754E1,5.043857923E-1,1.112513119E1,-2.952362094E0,1.152125822E1
4.663149554E1,3.048387993E0,1.844166209E1,3.039724174E0,1.893746268E1
4.664148454E1,6.596104814E0,1.814586782E1,-5.319606181E0,2.002696501E1
4.665147354E1,1.133359027E1,9.729287959E0,-9.277522722E0,1.758356450E1
4.666146154E1,9.939174349E0,2.926754213E0,-5.472149513E0,1.171740147E1
4.667145054E1,4.527745540E0,6.530456954E-1,-1.865750182E0,4.940442500E0
4.668143854E1,2.257029043E0,4.448117280E-1,-1.261753416E0,2.623749084E0
4.669142754E1,5.349114740E-1,1.163234557E0,-2.893079513E0,3.163724702E0
4.670141654E1,-1.624081104E0,2.411235030E0,-2.437577906E0,3.793873990E0
4.671140454E1,-2.745875567E0,3.219683930E0,-1.711671518E0,4.564648576E0
4.672139354E1,-3.397409757E0,2.635110884E0,-2.202705778E0,4.830953857E0
4.673138254E1,-3.587363867E0,7.789847803E-1,-1.994796477E0,4.177943248E0
4.674137054E1,-3.273076025E0,-9.401667881E-1,-8.788499612E-1,3.517004053E0
4.675135954E1,-3.275798781E0,-1.978811797E0,3.507770982E-1,3.843123516E0
4.676134754E1,-3.596548673E0,-2.112328289E0,6.291393542E-1,4.218164232E0
4.677133654E1,-3.863366479E0,-1.672247543E0,-6.198549990E-1,4.255141903E0
4.678132554E1,-4.318927436E0,-4.895201236E-1,6.720655185E-1,4.398231031E0
4.679131354E1,-4.202663446E0,2.740426254E-1,5.993792193E-1,4.254025723E0
4.680130254E1,-3.184677234E0,4.385780114E-1,-2.105850159E0,3.843061885E0
4.681129154E1,-1.785470250E0,7.608046174E-1,-2.435329651E0,3.114090267E0
4.682127954E1,-3.407790904E-1,1.108525668E0,-1.854327500E0,2.187119115E0
4.683126854E1,8.905303591E-1,8.838130778E-1,-2.517977706E0,2.813251074E0
4.684125654E1,2.175706552E0,2.784438246E-1,-3.363205007E0,4.015268096E0
4.685124554E1,3.445415398E0,-2.303153926E-1,-3.531705390E0,4.939319326E0
4.686123454E1,4.340553947E0,-3.761274093E-1,-3.313172722E0,5.473480966E0
4.687122254E1,5.059660023E0,-3.199537933E-1,-2.812570370E0,5.797679025E0
4.688121154E1,5.514216136E0,-4.146354175E-1,-2.120968720E0,5.922584777E0
4.689120054E1,5.332908012E0,-1.019093090E0,-8.250649327E-1,5.491738407E0
4.690118854E1,4.415280779E0,-1.490282192E0,4.487714624E-1,4.681563969E0
4.691117754E1,2.810108108E0,-1.661024398E0,5.154308903E-1,3.304750918E0
4.692116554E1,1.134510402E0,-2.193819764E0,-9.870100021E-3,2.469829231E0
4.693115454E1,-2.715484956E-1,-2.763926214E0,1.251637441E-1,2.780052637E0
4.694114354E1,-1.447436135E0,-2.832615210E0,4.347591949E-1,3.210575626E0
4.695113154E1,-2.196383476E0,-2.210928133E0,9.977922678E-1,3.272291703E0
4.696112054E1,-2.432844877E0,-1.126845580E0,1.687975384E0,3.168244948E0
4.697110854E1,-2.473240951E0,3.506411505E-1,1.551537039E0,2.940601503E0
4.698109754E1,-2.220896758E0,1.177552049E0,8.437444478E-1,2.651587436E0
4.699108654E1,-1.620507579E0,5.731405699E-1,3.146298669E-1,1.747434370E0
4.700107454E1,-1.900992081E0,-6.190850669E-1,3.042715609E-2,1.999490692E0
4.701106354E1,-2.618347501E0,-1.412392017E0,6.789348274E-1,3.051482811E0
4.702105254E1,-2.903706828E0,-1.795930188E0,7.845337880E-1,3.503194520E0
4.703104121E1,-2.695281949E0,-1.819110305E0,3.571087192E-1,3.271274021E0
4.704103021E1,-2.269325152E0,-1.584195492E0,-2.892325222E-1,2.782654750E0
4.705101921E1,-1.391016059E0,-1.333221302E0,-7.758009714E-1,2.077082536E0
4.706100721E1,3.547469191E-3,-1.065963786E0,-1.195379771E0,1.601631722E0
4.707099621E1,1.236337909E0,-1.079163290E0,-1.486729424E0,2.214382355E0
4.708098421E1,1.816316797E0,-1.251929802E0,-7.689239149E-1,2.336146169E0
4.709097321E1,1.762280923E0,-1.284712801E0,-1.338111913E-1,2.184954569E0
4.710096221E1,1.465378316E0,-1.153472630E0,4.062645435E-2,1.865337296E0
4.711095021E1,1.419762140E0,-1.000187287E0,-6.014065951E-1,1.837876230E0
4.712093921E1,1.805576339E0,-9.473068231E-1,-1.302323591E0,2.419409612E0
4.713092821E1,2.172951344E0,-8.910981238E-1,-1.696561582E0,2.897256394E0
4.714091621E1,2.148508521E0,-9.232905543E-1,-1.442060205E0,2.747379105E0
4.715090521E1,1.791933908E0,-1.208702506E0,-1.097935776E0,2.424345653E0
4.716089321E1,1.494134046E0,-1.231755154E0,-8.667918330E-1,2.121552589E0
4.717088221E1,1.792212820E0,-5.691551077E-1,-8.161708792E-1,2.049902250E0
4.718087121E1,2.667508259E0,7.385483605E-1,-1.039803343E0,2.956728764E0
4.719085921E1,3.466889589E0,1.809422638E0,-1.489608739E0,4.184766171E0
4.720084821E1,3.477968309E0,2.358401928E0,-1.147471633E0,4.356031951E0
4.721083721E1,2.967180985E0,2.216434456E0,-2.720383461E-1,3.713589847E0
4.722082521E1,2.540778338E0,1.327904429E0,3.977976291E-1,2.894326811E0
4.723081421E1,1.716914716E0,1.901935530E-1,4.089079235E-1,1.775155041E0
4.724080221E1,5.444928677E-1,-2.827193087E-1,4.661795005E-2,6.152852378E-1
4.725079121E1,1.663148399E-1,-5.459592032E-1,-1.133877003E0,1.269412910E0
4.726078021E1,1.946631646E-1,-7.405785137E-1,-2.146237608E0,2.278746619E0
4.727076821E1,3.106710461E-1,-5.507001257E-1,-2.869183112E0,2.938026354E0
4.728075721E1,7.665704106E-1,-3.194275439E-2,-3.733753003E0,3.811766261E0
4.729074621E1,1.625703707E0,1.118230292E0,-4.669208690E0,5.069009895E0
4.730073421E1,2.488605095E0,3.321182238E0,-4.548799902E0,6.157514703E0
4.731072321E1,3.140392177E0,6.093443073E0,-3.642823538E0,7.762878000E0
4.732071121E1,3.873963680E0,7.815991289E0,-3.402339837E0,9.363398464E0
4.733070021E1,5.050068251E0,7.425344074E0,-3.691399282E0,9.709034587E0
4.734068921E1,6.135568753E0,5.585144032E0,-4.603373135E0,9.488418309E0
4.735067721E1,6.245526229E0,3.585976907E0,-5.395076779E0,8.998482188E0
4.736066621E1,5.086767715E0,1.904038773E0,-5.016038625E0,7.393322185E0
4.737065521E1,3.909998316E0,8.539378989E-1,-4.074580772E0,5.711348810E0
4.738064321E1,3.456725959E0,5.293724066E-1,-2.434827375E0,4.261170479E0
4.739063221E1,2.900911859E0,1.210831477E0,2.904526900E-1,3.156860029E0
4.740062121E1,2.193801053E0,2.967796989E0,2.478962159E0,4.445878475E0
4.741060921E1,8.215568957E-1,4.682581272E0,4.255857906E0,6.380740523E0
4.742059821E1,-1.584331440E0,5.112391968E0,4.945729365E0,7.287447887E0
4.743058621E1,-3.297475871E0,4.854611619E0,3.132526503E0,6.652317144E0
4.744057521E1,-2.584661984E0,4.162018281E0,-3.579944627E-1,4.912334860E0
4.745056421E1,-7.500007170E-1,1.209664958E0,-2.783389256E0,3.126187156E0
4.746055221E1,1.153565601E0,-2.395860946E0,-2.841290724E0,3.891503083E0
4.747054121E1,1.895847409E0,-3.792292403E0,-2.133616832E0,4.746371230E0
4.748053021E1,1.900277552E0,-2.689466600E0,-8.640262462E-1,3.404530323E0
4.749051821E1,1.277104989E0,3.418340743E-2,7.629949844E-1,1.488061492E0
4.750050721E1,-1.072190193E0,3.222225130E0,1.202834679E0,3.602657056E0
4.751049521E1,-3.170591584E0,4.207551134E0,4.408533092E-1,5.286822219E0
4.752048421E1,-2.529074551E0,2.873126475E0,-3.016742277E-1,3.839541791E0
4.753047321E1,-8.167408365E-1,1.582449514E0,-6.990030563E-1,1.913064905E0
4.754046121E1,2.527388799E-1,5.283748716E-1,-4.219627096E-1,7.218791274E-1
4.755045021E1,7.817896897E-1,-4.003062308E-1,1.468813263E-1,8.905135155E-1
4.756043921E1,8.762333322E-1,-9.772837436E-1,6.012007731E-1,1.443714216E0
4.757042721E1,4.074272624E-1,-1.248161856E0,8.412716603E-1,1.559372630E0
4.758041621E1,-4.002919051E-1,-1.167044018E0,8.569139855E-1,1.502174067E0
4.759040421E1,-1.267290730E0,-8.007878780E-1,8.428533322E-1,1.719793231E0
4.760039321E1,-1.876222107E0,-4.428330302E-1,9.405085579E-1,2.144963131E0
4.761038221E1,-2.086509324E0,-3.447372168E-1,1.167902828E0,2.415856354E0
4.762037021E1,-1.903761323E0,-1.029010552E-1,1.307855934E0,2.312008423E0
4.763035921E1,-1.023993787E0,5.327567750E-1,1.365493108E0,1.788005729E0
4.764034821E1,8.836209968E-2,9.844126689E-1,1.476117166E0,1.776456600E0
4.765033621E1,1.153590890E0,7.239162880E-1,1.489885020E0,2.018559909E0
4.766032521E1,2.243431343E0,3.237696862E-1,1.362688930E0,2.644755588E0
4.767031321E1,3.077346913E0,2.004612637E-1,1.142196129E0,3.288595557E0
4.768030221E1,3.522704771E0,2.565278757E-1,7.594979109E-1,3.612767988E0
4.769029121E1,3.597948496E0,3.618871003E-1,3.335127555E-1,3.631449630E0
4.770027921E1,2.892205062E0,5.811892623E-1,2.274647288E-1,2.958778681E0
4.771026821E1,1.680183969E0,7.044497377E-1,3.234163682E-1,1.850369085E0
4.772025721E1,6.219864553E-1,5.108156830E-1,3.787333672E-1,8.895160347E-1
4.773024521E1,2.381605836E-1,1.692125738E-1,2.361753991E-1,3.756756284E-1
4.774023421E1,2.107260325E-1,-2.054986399E-1,-1.732647673E-1,3.415491639E-1
4.775022321E1,9.932376523E-2,-6.634297657E-1,-8.409510867E-1,1.075733701E0
4.776021121E1,-2.332515720E-1,-1.158939192E0,-1.696543894E0,2.067802585E0
4.777020021E1,-7.786527316E-1,-1.982380353E0,-2.312795400E0,3.144066555E0
4.778018821E1,-1.524683116E0,-3.125389391E0,-2.485033908E0,4.274121076E0
4.779017721E1,-2.295511031E0,-4.282632891E0,-2.018250098E0,5.261525333E0
4.780016621E1,-2.866210680E0,-4.989256623E0,-1.502810436E0,5.946955904E0
4.781015421E1,-3.340750237E0,-5.262429183E0,-1.042990075E0,6.319936816E0
4.782014321E1,-3.748749942E0,-4.991670354E0,-5.811337137E-1,6.269578570E0
4.783013221E1,-3.740543375E0,-4.105166972E0,1.158707643E-1,5.554951543E0
4.784012021E1,-3.258941551E0,-3.119875467E0,7.671137631E-1,4.576328931E0
4.785010921E1,-3.114172677E0,-2.140018364E0,1.137574563E0,3.946115298E0
4.786009721E1,-3.376116244E0,-1.362165020E0,1.464260328E0,3.923991940E0
4.787008621E1,-3.826916983E0,-5.187240422E-1,1.900282522E0,4.304119177E0
4.788007521E1,-4.205109044E0,4.460232711E-1,1.410011616E0,4.457579117E0
4.789006321E1,-4.162783096E0,1.109955897E0,2.140875785E-1,4.313536680E0
4.790005221E1,-3.880392986E0,1.695362172E0,-2.510280212E-1,4.242018115E0
4.791004121E1,-3.584758932E0,2.313219908E0,-1.819830755E-2,4.266358415E0
4.792002921E1,-3.541068537E0,2.717290576E0,6.542893982E-1,4.511200403E0
4.793001821E1,-3.713888842E0,2.981255525E0,1.730354834E0,5.067048716E0
4.794000621E1,-3.725581520E0,3.252961603E0,2.359964889E0,5.480068533E0
4.794999521E1,-2.876595628E0,3.295898877E0,2.615375946E0,5.096856203E0
4.795998421E1,-1.625155823E0,2.909681513E0,2.943260318E0,4.446364723E0
4.796997221E1,-7.190094508E-1,2.226950088E0,3.018038020E0,3.819009659E0
4.797996121E1,-1.858046329E-1,1.690534126E0,2.838520314E0,3.309021995E0
4.798995021E1,-1.546088603E-1,1.371298370E0,2.547127245E0,2.896932917E0
4.799993821E1,-5.299740851E-1,1.137572297E0,2.451704194E0,2.754232509E0
4.800992721E1,-8.019497198E-1,5.921258944E-1,2.407802129E0,2.606002211E0
4.801991621E1,-7.034396312E-1,-2.920041025E-1,2.020473794E0,2.159260999E0
4.802990421E1,-5.417407295E-1,-1.325061513E0,1.805691530E0,2.304298794E0
4.803989267E1,-5.964110264E-1,-2.284042886E0,1.760609058E0,2.944877294E0
