"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.360920067E1,-1.386285661E-1,1.778781474E-2,4.334128004E-2,1.463309682E-1
1.361925467E1,-9.066034779E-2,5.530822814E-2,9.315897267E-2,1.412688676E-1
1.362930967E1,-3.836065829E-3,4.245078564E-2,9.615161419E-2,1.051756508E-1
1.363936367E1,5.339531153E-2,1.141610384E-2,9.437347591E-2,1.090309116E-1
1.364941867E1,1.639711297E-1,1.354098201E-2,8.550968170E-2,1.854232866E-1
1.365947367E1,2.470412068E-1,2.957404733E-2,1.652196564E-2,2.493530780E-1
1.366952767E1,2.570840921E-1,6.964501619E-2,-1.711370386E-2,2.668998642E-1
1.367958267E1,2.814843768E-1,4.386990488E-2,-3.717199244E-2,2.872973720E-1
1.368963667E1,2.798098804E-1,2.300528526E-2,-4.661520917E-2,2.845975932E-1
1.369969167E1,2.495882539E-1,7.189736366E-3,-3.378992636E-2,2.519677518E-1
1.370974567E1,2.411260173E-1,-1.802988946E-2,-1.705983639E-2,2.424002292E-1
1.371980067E1,1.726735407E-1,-4.415466428E-2,-2.727258325E-2,1.803041315E-1
1.372985467E1,1.894025709E-1,-6.206117749E-2,2.743075043E-4,1.993113114E-1
1.373990967E1,2.382262369E-1,-7.436547339E-2,3.867311887E-3,2.495935088E-1
1.374996367E1,2.462989028E-1,-4.838980258E-2,3.716453724E-3,2.510349269E-1
1.376001867E1,2.347110370E-1,-2.128035665E-2,4.443076249E-2,2.398253888E-1
1.377007267E1,2.329380150E-1,1.437479496E-2,6.071405210E-2,2.411492270E-1
1.378012767E1,2.166025025E-1,6.142149210E-2,6.361419797E-2,2.339572823E-1
1.379018167E1,1.513313498E-1,7.210844815E-2,3.043589037E-2,1.703735576E-1
1.380023667E1,1.000952688E-1,4.659704626E-2,3.526572704E-2,1.159052158E-1
1.381029067E1,6.704271287E-2,1.237738609E-2,1.878710389E-2,7.071690256E-2
1.382034567E1,4.279445574E-2,-3.179540455E-2,-4.425099716E-3,5.349667934E-2
1.383039967E1,6.617293954E-3,-5.963107467E-2,-3.964412212E-3,6.012794865E-2
1.384045467E1,-4.569759831E-2,-1.104422092E-2,-2.063018281E-2,5.134052736E-2
1.385050867E1,-8.445952177E-2,9.880040288E-3,-1.246516742E-2,8.594420523E-2
1.386056367E1,-7.470665842E-2,3.698246956E-2,-2.812510729E-3,8.340682277E-2
1.387061767E1,-7.322205037E-2,3.030202568E-2,1.029109955E-3,7.925112294E-2
1.388067267E1,-7.003239423E-2,1.215285301E-2,-3.154923677E-2,7.776620358E-2
1.389072667E1,-1.060611829E-1,-2.440627813E-3,-2.767194808E-2,1.096388065E-1
1.390078167E1,-8.390959114E-2,-1.980451941E-3,-5.334999561E-3,8.410234179E-2
1.391083567E1,-9.763563752E-2,-1.476012647E-2,-2.305791020E-2,1.014014116E-1
1.392089067E1,-1.316360271E-1,1.760011911E-3,1.419820905E-2,1.324112171E-1
1.393094467E1,-1.211215639E-1,-3.446348906E-3,1.724168479E-2,1.223911200E-1
1.394099967E1,-1.385180537E-1,1.103603482E-2,3.230652429E-2,1.426630884E-1
1.395105367E1,-1.468250468E-1,1.411751747E-2,5.043281972E-2,1.558857530E-1
1.396110867E1,-1.428264284E-1,-1.143013716E-2,3.088206947E-2,1.465733226E-1
1.397116267E1,-1.409934725E-1,-2.737081647E-2,2.107449811E-2,1.451635469E-1
1.398121767E1,-1.346493897E-1,-4.290745318E-2,2.524937354E-2,1.435584848E-1
1.399127167E1,-1.071937886E-1,-4.416577399E-2,3.535928249E-2,1.212080969E-1
1.400132667E1,-1.168551430E-1,-1.708030164E-2,4.294779897E-2,1.256637362E-1
1.401138067E1,-1.330583623E-1,2.458110988E-2,4.365998983E-2,1.421793004E-1
1.402143567E1,-9.912623897E-2,1.595354319E-2,1.938472588E-2,1.022560237E-1
1.403149392E1,-9.156827420E-2,-2.738601923E-2,1.503845394E-2,9.675173376E-2
1.404154892E1,-5.356151864E-2,-1.758725524E-2,1.571143191E-2,5.852347323E-2
1.405160292E1,-6.474183351E-3,-6.490409374E-4,-2.397120874E-2,2.483858194E-2
1.406165792E1,2.042286247E-2,1.437245607E-3,-3.317242384E-2,3.898164555E-2
1.407171192E1,2.251470387E-2,3.042189360E-2,-5.210570812E-2,6.440037515E-2
1.408176692E1,6.976152197E-2,3.719764709E-2,-1.007984330E-1,1.281040944E-1
1.409182092E1,7.262607291E-2,2.942318916E-2,-1.233593299E-1,1.461430628E-1
1.410187592E1,6.619969055E-2,-2.055179358E-2,-8.547112662E-2,1.100458483E-1
1.411192992E1,6.023757711E-2,3.683745861E-4,-1.321564658E-1,1.452378493E-1
1.412198492E1,1.121115893E-2,6.471055090E-2,-9.911849141E-2,1.189017276E-1
1.413203892E1,-5.236327797E-3,6.460179269E-2,-1.035635082E-1,1.221728733E-1
1.414209392E1,6.514529139E-3,6.505553663E-2,-7.181320030E-2,9.711744268E-2
1.415214792E1,1.081734896E-3,3.659655333E-2,-4.040484488E-2,5.452549271E-2
1.416220292E1,1.168288305E-2,-3.145568132E-2,2.794621903E-2,4.366853332E-2
1.417225692E1,3.278256074E-2,-3.739762187E-2,5.739279706E-2,7.594215933E-2
1.418231192E1,2.802541226E-2,-1.445080876E-2,7.375677824E-2,8.021416298E-2
1.419236592E1,1.425989717E-3,2.904896736E-3,8.765732747E-2,8.771703900E-2
1.420242092E1,-2.394142449E-2,-1.142312050E-2,9.193460226E-2,9.568516385E-2
1.421247592E1,-1.596319109E-2,-1.976125002E-2,8.645810008E-2,9.011289332E-2
1.422252992E1,-3.852964282E-2,-5.950126648E-3,7.233298123E-2,8.217053947E-2
1.423258492E1,-6.949985906E-2,-2.757663846E-2,6.182608288E-2,9.702147145E-2
1.424263892E1,-9.001028359E-2,-8.178500533E-3,2.476412773E-2,9.371233134E-2
1.425269392E1,-9.718861789E-2,5.218055248E-2,4.781268239E-3,1.104142112E-1
1.426274792E1,-8.477702558E-2,9.214861035E-2,2.593064725E-2,1.278706726E-1
1.427280292E1,-3.360789523E-2,8.761935711E-2,3.379069380E-3,9.390452849E-2
1.428285692E1,-1.185888425E-2,8.891276121E-2,5.692812614E-3,8.988058944E-2
1.429291192E1,-7.267796695E-3,7.085772872E-2,1.541559935E-2,7.287852421E-2
1.430296592E1,1.455094233E-2,-4.837752342E-2,1.332584102E-2,5.224646145E-2
1.431302092E1,4.866184428E-2,-1.472106707E-1,-3.339893036E-3,1.550809838E-1
1.432307492E1,4.774353907E-2,-1.064473915E-1,-1.972613018E-2,1.183199598E-1
1.433312992E1,4.803473040E-2,-2.901446879E-2,-2.532315809E-2,6.156652548E-2
1.434318392E1,2.652311638E-2,-6.716696620E-3,-7.185113411E-2,7.688416735E-2
1.435323892E1,6.895972252E-2,4.184267521E-3,-7.939700246E-2,1.052465459E-1
1.436329292E1,9.898005858E-2,4.162048101E-3,-1.140809681E-1,1.510921637E-1
1.437334792E1,1.180244400E-1,9.412263036E-3,-1.066649445E-1,1.593605017E-1
1.438340192E1,1.313993610E-1,8.454664528E-2,-1.161502977E-1,1.946915996E-1
1.439345692E1,1.582506524E-1,6.560692906E-2,-1.015959932E-1,1.991714939E-1
1.440351092E1,1.576112594E-1,5.889081717E-2,-8.838705998E-2,1.900571225E-1
1.441356592E1,1.109680201E-1,3.013713419E-2,-5.145546120E-2,1.259754454E-1
1.442361992E1,6.903062001E-2,-1.853099585E-2,-1.881513398E-2,7.390963112E-2
1.443367492E1,1.188505054E-2,-4.285190463E-2,8.004838228E-3,4.518426266E-2
1.444372892E1,-8.499863505E-2,-3.341332912E-2,-1.669380069E-3,9.134552728E-2
1.445378392E1,-1.495799625E-1,-2.553479075E-2,-1.467651129E-3,1.517509299E-1
1.446383792E1,-1.666664037E-1,-4.540479898E-2,-9.112300873E-3,1.729806923E-1
1.447389292E1,-1.950397253E-1,-2.033193827E-2,-1.432977140E-2,1.966194917E-1
1.448394692E1,-2.147194067E-1,3.507452309E-2,-1.483087778E-2,2.180701738E-1
1.449400192E1,-1.827868849E-1,5.411364198E-2,-1.034021616E-2,1.909090140E-1
1.450405592E1,-1.188624921E-1,4.756943822E-2,-3.346946239E-3,1.280716422E-1
1.451411092E1,-7.916340619E-2,1.925897419E-2,1.087582111E-4,8.147247876E-2
1.452416492E1,-2.607448876E-2,-3.595803738E-2,1.105825424E-2,4.577274738E-2
1.453421992E1,2.017888740E-2,-4.030661166E-2,2.874019783E-2,5.345848306E-2
1.454427392E1,3.580089346E-2,-3.050901711E-2,1.482031625E-2,4.931679096E-2
1.455432892E1,7.084471866E-2,-4.927448630E-3,2.023132961E-2,7.384145591E-2
1.456438292E1,9.588103428E-2,1.320769072E-2,3.230659738E-3,9.684034795E-2
1.457443792E1,9.310945407E-2,4.443883896E-5,-5.138240755E-5,9.310947885E-2
1.458449192E1,1.180066060E-1,2.494597614E-2,-1.021044452E-2,1.210459167E-1
1.459454692E1,8.703522027E-2,5.694252491E-2,-3.071659327E-2,1.084485584E-1
1.460460092E1,8.057375461E-2,6.165888906E-2,-6.148054898E-2,1.186330748E-1
1.461465592E1,1.045015843E-1,5.599469125E-2,-6.807566006E-2,1.367124064E-1
1.462470992E1,1.046281765E-1,4.548899889E-2,-8.346542202E-2,1.413604648E-1
1.463476492E1,7.639679611E-2,1.141727328E-2,-7.970456600E-2,1.109938846E-1
1.464481892E1,6.003847942E-2,-1.072086990E-2,-6.637528975E-2,9.014008626E-2
1.465487392E1,4.941058025E-2,-2.254744828E-2,-6.613146085E-2,8.557548118E-2
1.466492792E1,1.801790267E-2,-2.960328341E-2,-4.645729780E-2,5.795929368E-2
1.467498292E1,2.456853837E-3,-3.838346243E-2,-2.927868985E-2,4.833805952E-2
1.468503692E1,-3.423076987E-2,-5.538482666E-2,-3.487103999E-2,7.385942093E-2
1.469509192E1,-5.805978164E-2,-5.365755916E-2,-1.656801246E-2,8.077481622E-2
1.470514592E1,-7.040705457E-2,-4.943119168E-2,8.097297326E-3,8.640695729E-2
1.471520092E1,-8.936504334E-2,-5.670980573E-2,1.894790232E-2,1.075227234E-1
1.472525492E1,-8.805029690E-2,-4.211398602E-2,1.076940179E-2,9.819583809E-2
1.473530992E1,-7.448534131E-2,-1.972850561E-2,3.696609735E-2,8.546211065E-2
1.474536392E1,-7.625193134E-2,1.650785923E-2,3.959142409E-2,8.748912682E-2
1.475541892E1,-3.753371581E-2,1.012854695E-2,3.175966345E-2,5.020003495E-2
1.476547292E1,-3.303530663E-3,1.252590537E-2,2.847352825E-2,3.128183868E-2
1.477552792E1,1.934902132E-2,1.692827404E-2,3.830569446E-2,4.613325607E-2
1.478558192E1,4.321472436E-2,6.979236603E-3,4.108487606E-2,6.003489973E-2
1.479563692E1,6.938145295E-2,2.222175837E-2,5.406927623E-2,9.072529520E-2
1.480569092E1,1.039556006E-1,5.030885875E-2,4.750745773E-2,1.248787680E-1
1.481574592E1,1.239253038E-1,5.966148019E-2,5.469836354E-2,1.480164995E-1
1.482579992E1,1.376975432E-1,3.307302117E-2,6.354929388E-2,1.552190416E-1
1.483585492E1,1.613702881E-1,2.220246255E-2,6.015966296E-2,1.736447646E-1
1.484590892E1,1.376877491E-1,1.588103771E-3,8.716554008E-2,1.629670817E-1
1.485596392E1,1.234779918E-1,5.527372956E-3,8.071836356E-2,1.476239159E-1
1.486601792E1,1.141831116E-1,-1.477299035E-2,6.364701547E-2,1.315559455E-1
1.487607292E1,8.942117661E-2,1.476889729E-2,2.812803090E-2,9.489706674E-2
1.488612692E1,5.675029770E-2,8.901450276E-2,1.040877476E-3,1.055711202E-1
1.489618192E1,1.435213700E-2,6.954385936E-2,-2.186277587E-2,7.429881009E-2
1.490623592E1,4.856989682E-2,1.696745038E-2,-5.875399232E-2,7.809584408E-2
1.491629092E1,-5.175107449E-2,7.922977209E-4,-6.026140451E-2,7.943700851E-2
1.492634492E1,-6.702634066E-2,3.620595932E-2,-7.749548793E-2,1.086690042E-1
1.493639992E1,-7.935358688E-2,2.453023911E-2,-4.543805502E-2,9.467492396E-2
1.494645392E1,-1.214646493E-1,1.460049748E-2,-8.241102286E-3,1.226162767E-1
1.495650892E1,-1.187418933E-1,-1.198620737E-2,-2.354794342E-2,1.216462578E-1
1.496656292E1,-9.353045359E-2,-8.118332684E-2,-7.195620127E-3,1.240582736E-1
1.497661792E1,-6.669670388E-2,-1.481918335E-1,-1.006086543E-4,1.625093226E-1
1.498667192E1,-4.138820037E-2,-1.797001398E-1,4.120057784E-2,1.889513455E-1
1.499672692E1,-2.100495279E-2,-1.074659765E-1,2.570085168E-2,1.124752325E-1
1.500678092E1,-1.365631834E-2,-2.619026363E-2,5.859432679E-2,6.561798588E-2
1.501683592E1,-3.282597631E-2,2.563653231E-2,1.077513206E-1,1.155210959E-1
1.502688992E1,1.460546762E-2,1.944257677E-2,1.295316142E-1,1.317944329E-1
1.503694454E1,-6.161503494E-3,6.849837720E-2,1.461223942E-1,1.614984393E-1
1.504699854E1,-2.920464948E-2,1.130559146E-1,1.685336389E-1,2.050320434E-1
1.505705354E1,1.146638989E-2,6.650038362E-2,1.145750213E-1,1.329707284E-1
1.506710754E1,1.326967120E-1,2.151833832E-2,9.712342143E-2,1.658445515E-1
1.507716254E1,2.122470577E-1,-5.573799849E-2,7.559627574E-2,2.320998382E-1
1.508721654E1,2.698756072E-1,-9.488861561E-2,5.500300348E-2,2.913108702E-1
1.509727154E1,2.238803856E-1,-2.382272601E-2,6.282840528E-2,2.337463536E-1
1.510732554E1,1.872357389E-1,4.136261880E-2,3.253858566E-2,1.944912536E-1
1.511738054E1,1.586899245E-1,4.901486993E-2,-3.110718727E-4,1.660874660E-1
1.512743454E1,1.429131134E-1,5.608356893E-2,-2.671468578E-2,1.558306745E-1
1.513748954E1,9.140455216E-2,7.478354931E-2,-4.245769266E-2,1.254991118E-1
1.514754354E1,-6.949708164E-3,1.111935765E-1,-5.358739257E-2,1.236281462E-1
1.515759854E1,-1.047445361E-1,1.378732520E-1,-6.560111839E-2,1.851592779E-1
1.516765254E1,-1.411365831E-1,1.328136563E-1,-1.599342120E-1,2.512726697E-1
1.517770754E1,-8.930993333E-2,6.041343212E-2,-2.162394635E-1,2.416310256E-1
1.518776154E1,-2.113183737E-2,-1.501448035E-2,-2.761061078E-1,2.773203418E-1
1.519781654E1,7.992778346E-2,-2.216620982E-2,-2.411133727E-1,2.549812736E-1
1.520787054E1,1.689462331E-1,-4.415057123E-2,-2.090823984E-1,2.724106311E-1
1.521792554E1,1.738402064E-1,-6.545665562E-2,-1.859273513E-1,2.628192746E-1
1.522797954E1,1.598228225E-1,-4.009084940E-2,-9.516694307E-2,1.902823109E-1
1.523803454E1,5.097237155E-2,-5.023927689E-3,-4.221740864E-2,6.637568910E-2
1.524808854E1,-4.192468241E-2,4.374652863E-2,3.827945508E-2,7.167115489E-2
1.525814354E1,-1.389473855E-1,7.802758455E-2,4.996972024E-2,1.670079425E-1
1.526819754E1,-1.448102425E-1,6.551746666E-2,9.030319255E-2,1.828037509E-1
1.527825254E1,-9.515992641E-2,1.142136633E-2,7.332174540E-2,1.206728534E-1
1.528830654E1,-2.678492546E-2,-3.207607090E-2,9.633287787E-2,1.050063327E-1
1.529836154E1,4.778914735E-2,-3.524526179E-2,1.433001260E-1,1.551159476E-1
1.530841554E1,9.426691040E-2,-6.370775342E-2,2.096163223E-1,2.385035237E-1
1.531847054E1,1.847752306E-1,-1.338959759E-1,2.107231271E-1,3.106030498E-1
1.532852454E1,2.647753733E-1,-1.256595880E-1,2.543572796E-1,3.880643710E-1
1.533857954E1,2.627089673E-1,-1.749253035E-2,3.183586729E-1,4.131273832E-1
1.534863354E1,2.398827530E-1,5.253957152E-2,2.793770037E-1,3.719618959E-1
1.535868854E1,1.516140626E-1,2.524652302E-2,2.825258390E-1,3.216287621E-1
1.536874254E1,1.370106415E-1,-1.654762030E-2,1.938726941E-1,2.379755474E-1
1.537879754E1,1.332725166E-1,-2.675101161E-2,9.729306377E-2,1.671619591E-1
1.538885154E1,1.480886301E-1,-7.263411283E-3,4.540246010E-2,1.550625129E-1
1.539890654E1,1.553492640E-1,4.171988368E-3,1.335032623E-2,1.559776603E-1
1.540896054E1,1.860009532E-1,1.096762240E-2,-4.761976082E-2,1.923129869E-1
1.541901554E1,1.836970040E-1,2.247201920E-2,-8.961676598E-2,2.056228238E-1
1.542906954E1,1.379665151E-1,2.794033527E-2,-1.448671067E-1,2.019948025E-1
1.543912454E1,1.082006791E-1,2.650250494E-2,-1.525585341E-1,1.889017630E-1
1.544917854E1,4.430610716E-2,-5.893993378E-4,-1.825448102E-1,1.878456447E-1
1.545923354E1,-9.832093120E-3,2.298072696E-2,-1.623292315E-1,1.642423918E-1
1.546928754E1,-2.386877283E-2,2.137391210E-2,-1.420100840E-1,1.455796222E-1
1.547934254E1,-1.454720011E-1,1.947239757E-2,-1.085132128E-1,1.825277917E-1
1.548939654E1,-2.004596557E-1,1.156813145E-2,-5.409379799E-2,2.079519997E-1
1.549945154E1,-2.753464083E-1,-6.706171632E-3,-1.741187532E-2,2.759778809E-1
1.550950554E1,-3.589246085E-1,9.998738766E-3,4.050483227E-2,3.613412387E-1
1.551956054E1,-4.001752532E-1,-1.663298965E-2,9.151243329E-2,4.108423238E-1
1.552961454E1,-4.368520595E-1,-3.926171422E-2,1.221038231E-1,4.552917172E-1
1.553966954E1,-4.347897466E-1,-4.053874612E-2,1.609492155E-1,4.653924834E-1
1.554972354E1,-4.182791099E-1,-3.933538914E-2,1.325119400E-1,4.405270717E-1
1.555977854E1,-3.922747877E-1,-8.664404154E-2,1.279223508E-1,4.216050603E-1
1.556983254E1,-3.390537232E-1,-7.996944487E-2,8.035009861E-2,3.575033953E-1
1.557988754E1,-2.739440998E-1,-2.852271795E-2,2.326840997E-2,2.764061037E-1
1.558994154E1,-1.973530300E-1,-6.692138314E-3,-3.932025947E-2,2.013432044E-1
1.559999654E1,-1.026000698E-1,-1.752527475E-2,-7.525885485E-2,1.284437807E-1
1.561005054E1,-1.033495367E-4,2.260124266E-2,-1.121584036E-1,1.144129990E-1
1.562010554E1,5.781843781E-2,9.773913324E-2,-9.520787358E-2,1.481905837E-1
1.563015954E1,1.021966119E-1,1.427755576E-1,-9.141482133E-2,1.979537241E-1
1.564021454E1,1.324895744E-1,1.689213824E-1,-6.716002263E-2,2.249408576E-1
1.565026854E1,1.312046488E-1,1.640974295E-1,-6.899952013E-2,2.211414932E-1
1.566032354E1,1.250222415E-1,1.134710670E-1,-2.751290381E-2,1.710649110E-1
1.567037754E1,1.378320292E-1,5.511585474E-2,7.589101195E-3,1.486372099E-1
1.568043254E1,1.354609832E-1,-8.915834427E-3,2.476412773E-2,1.379943191E-1
1.569048654E1,7.805477411E-2,-2.332688212E-2,3.964295268E-2,9.059941991E-2
1.570054154E1,5.095570698E-2,-2.108447492E-2,7.089511435E-2,8.981735020E-2
1.571059554E1,6.360352680E-2,-6.102212727E-2,4.970948260E-2,1.011935833E-1
1.572065054E1,6.315475300E-2,-7.050514162E-2,4.057028454E-2,1.029827452E-1
1.573070454E1,2.285778925E-2,-6.071924150E-2,2.008277379E-2,6.791629128E-2
1.574075954E1,4.233515695E-2,-2.750588715E-2,1.844558995E-2,5.375015470E-2
1.575081354E1,4.906793341E-2,-1.434789777E-2,-6.053658910E-3,5.147981202E-2
1.576086854E1,5.292271033E-2,-5.375345349E-3,-2.620725710E-2,5.930031982E-2
1.577092254E1,6.795809448E-2,-2.456298351E-2,-1.742119431E-2,7.433129069E-2
1.578097754E1,9.271286666E-2,-6.759205878E-2,-3.467281938E-2,1.198606126E-1
1.579103154E1,1.303664504E-1,-7.656110287E-2,-3.743672512E-2,1.557514759E-1
1.580108654E1,1.597659583E-1,-5.065501392E-2,-3.565811176E-2,1.713551657E-1
1.581114054E1,1.656868489E-1,-3.400916040E-2,-3.126217503E-2,1.720060420E-1
1.582119554E1,1.823347490E-1,-1.353045702E-2,1.328717630E-2,1.833182560E-1
1.583124954E1,2.091353157E-1,3.254443288E-2,1.672303677E-2,2.123119882E-1
1.584130454E1,2.357228976E-1,9.313211203E-2,2.152477026E-2,2.543662527E-1
1.585135854E1,2.565755305E-1,9.716552138E-2,5.229515791E-2,2.792971982E-1
1.586141354E1,1.994507186E-1,3.484940529E-2,6.432163797E-2,2.124437415E-1
1.587146754E1,1.656804170E-1,2.870398164E-3,5.447496336E-2,1.744298179E-1
1.588152254E1,1.266742261E-1,9.184221625E-3,3.040077053E-2,1.305944728E-1
1.589157654E1,7.961846575E-2,3.171412826E-2,-3.791371174E-3,8.578613242E-2
1.590163154E1,6.307201490E-2,1.888241351E-2,-1.646579582E-2,6.786565431E-2
1.591168554E1,7.311957791E-2,2.210013628E-2,-4.934121765E-2,9.093648584E-2
1.592174054E1,4.939698547E-2,2.561431289E-2,-8.232762694E-2,9.936796947E-2
1.593179454E1,2.291991591E-2,2.607624292E-2,-9.906352758E-2,1.049708316E-1
1.594184954E1,3.079523832E-2,1.875903726E-2,-1.181546867E-1,1.235345222E-1
1.595190354E1,-1.566015914E-2,4.949726522E-2,-1.249981948E-1,1.353505395E-1
1.596195854E1,-8.984115288E-2,6.480878413E-2,-1.265612652E-1,1.681944265E-1
1.597201254E1,-1.381182504E-1,3.752275229E-2,-1.247211099E-1,1.898419429E-1
1.598206754E1,-2.135694055E-1,2.183642685E-2,-1.066754695E-1,2.397256271E-1
1.599212154E1,-2.464791432E-1,-1.462622523E-2,-8.897649586E-2,2.624551606E-1
1.600217654E1,-2.676448944E-1,-4.435873210E-2,-7.101209521E-2,2.804357400E-1
1.601223054E1,-3.075736298E-1,-3.785604358E-2,-2.199492294E-2,3.106740968E-1
1.602228554E1,-3.056721152E-1,-5.492874384E-3,3.021219783E-3,3.057363921E-1
1.603233929E1,-2.996749185E-1,-2.922847688E-2,2.851449531E-2,3.024441057E-1
1.604239429E1,-2.340549794E-1,-7.998874068E-2,3.540606022E-2,2.498670068E-1
1.605244829E1,-1.810031918E-1,-1.014801818E-1,5.414170861E-2,2.144567727E-1
1.606250329E1,-1.059666042E-1,-7.688796222E-2,4.693903528E-2,1.390825401E-1
1.607255729E1,-4.109598577E-2,-1.264460385E-2,4.674954895E-2,6.351603246E-2
1.608261229E1,2.240433767E-2,-1.384737611E-2,5.492984019E-2,6.091790800E-2
1.609266629E1,7.702361763E-2,-2.406363130E-2,9.352036715E-2,1.235222858E-1
1.610272129E1,1.172773120E-1,2.121369839E-2,9.721346855E-2,1.538000240E-1
1.611277529E1,1.524611780E-1,2.335377932E-2,1.139938080E-1,1.917925913E-1
1.612283029E1,2.470004225E-1,2.385663986E-4,1.389666814E-1,2.834096049E-1
1.613288429E1,2.808268574E-1,4.968379140E-2,1.163093054E-1,3.079935998E-1
1.614293929E1,2.788890901E-1,6.379078388E-2,1.314698565E-1,3.148534768E-1
1.615299329E1,2.148316732E-1,8.705919385E-3,1.504026657E-1,2.623916971E-1
1.616304829E1,1.631152435E-1,5.644960463E-2,1.144720737E-1,2.071159003E-1
1.617310229E1,1.474027517E-1,9.824959517E-2,5.800379455E-2,1.864000922E-1
1.618315729E1,1.187098798E-1,8.052200675E-2,-1.645815790E-2,1.443838637E-1
1.619321129E1,1.122969460E-1,5.136603534E-2,-5.580699563E-2,1.355119716E-1
1.620326629E1,9.884206429E-2,5.484337449E-2,-6.779839240E-2,1.318111202E-1
1.621332029E1,-3.357310429E-2,3.918160737E-2,-4.809572417E-2,7.053758127E-2
1.622337529E1,-1.237232825E-1,4.331500411E-2,-1.672840890E-2,1.321494604E-1
1.623342929E1,-1.942439193E-1,3.714034438E-2,-3.957220137E-2,2.016830793E-1
1.624348429E1,-2.051466376E-1,-4.379155219E-2,-5.831662059E-2,2.177238416E-1
1.625353829E1,-1.605265349E-1,-9.769177079E-2,-9.606799901E-2,2.110485985E-1
1.626359329E1,-5.020024672E-2,-1.001826847E-1,-1.098539063E-1,1.569220055E-1
1.627364729E1,-1.350414455E-3,-8.109971166E-2,-1.225933081E-1,1.469969593E-1
1.628370229E1,-2.883861378E-2,-2.656390071E-3,2.325317066E-2,3.714070541E-2
1.629375629E1,2.333769947E-3,3.551832676E-2,5.841302656E-2,6.840379879E-2
1.630381129E1,4.125970781E-2,5.984098971E-2,7.662893057E-2,1.056186562E-1
1.631386529E1,4.000372589E-2,9.502427101E-2,1.769846928E-1,2.048255151E-1
1.632392029E1,1.896573633E-2,1.285919666E-1,2.003489971E-1,2.388206726E-1
1.633397429E1,-3.734061152E-2,6.005148947E-2,1.927533543E-1,2.053152656E-1
1.634402929E1,-6.512921154E-3,-4.763141870E-3,1.329650992E-1,1.332096966E-1
1.635408329E1,5.876714855E-2,-4.984751344E-2,4.927916408E-2,9.147015009E-2
1.636413829E1,1.187970033E-1,-6.380306304E-2,-7.691953719E-2,1.552423076E-1
1.637419229E1,1.846847449E-1,-2.101255417E-2,-1.486805876E-1,2.380249978E-1
1.638424729E1,2.009255326E-1,-4.468383729E-2,-1.701224005E-1,2.670380986E-1
1.639430129E1,2.348142403E-1,-1.150615096E-2,-1.943637872E-1,3.050367203E-1
1.640435629E1,2.113894174E-1,5.890368104E-2,-1.770858496E-1,2.819832044E-1
1.641441029E1,1.973224783E-1,6.505729079E-2,-1.375873232E-1,2.491964747E-1
1.642446529E1,1.622904937E-1,6.207930386E-2,-6.980764188E-2,1.872569122E-1
1.643451929E1,8.390228212E-2,1.219366658E-1,1.926657557E-2,1.492626689E-1
1.644457429E1,8.533192635E-2,1.218998283E-1,9.891266942E-2,1.786751857E-1
1.645462829E1,1.135950279E-1,4.694787920E-2,1.298304069E-1,1.787844185E-1
1.646468329E1,1.342473936E-1,-3.002428293E-2,1.828623140E-1,2.288284207E-1
1.647473729E1,1.582493368E-1,-7.293349028E-2,1.780477166E-1,2.491247398E-1
1.648479229E1,1.527783895E-1,-7.075481772E-2,1.865390432E-1,2.512852864E-1
1.649484629E1,1.323065566E-1,-4.821146250E-2,1.561300866E-1,2.102521675E-1
1.650490129E1,8.744145557E-2,-4.185846269E-2,1.353437100E-1,1.664814070E-1
1.651495529E1,5.010610655E-2,-4.375880778E-2,1.024689094E-1,1.221692783E-1
1.652501029E1,4.184647590E-2,-1.917769790E-2,1.766911626E-2,4.930628065E-2
1.653506429E1,3.220470965E-2,-2.737666368E-3,-5.256354511E-2,6.170546503E-2
1.654511929E1,5.020960227E-2,8.464429379E-3,-1.352115264E-1,1.444811669E-1
1.655517329E1,6.179001287E-2,-3.199537933E-2,-1.872623803E-1,1.997721429E-1
1.656522829E1,6.075447097E-2,-1.003791511E-1,-2.156067582E-1,2.454655860E-1
1.657528229E1,-3.235439837E-2,-1.506441557E-1,-2.461133999E-1,2.903657596E-1
1.658533729E1,-1.026617579E-1,-8.804035664E-2,-2.159083649E-1,2.547684497E-1
1.659539129E1,-1.171347861E-1,-1.153304815E-2,-2.342991372E-1,2.622015542E-1
1.660544629E1,-1.155534066E-1,2.872503161E-2,-2.239741603E-1,2.536575284E-1
1.661550029E1,-9.704492256E-2,2.228607774E-2,-1.925161036E-1,2.167414044E-1
1.662555529E1,-7.616670817E-2,6.990931034E-3,-1.576222229E-1,1.751999021E-1
1.663560929E1,-1.035231990E-1,-2.224105418E-2,-1.155924368E-1,1.567588232E-1
1.664566429E1,-6.908865362E-2,-2.366894424E-2,-1.124735320E-1,1.341035286E-1
1.665571829E1,-8.178003520E-2,-1.833803773E-2,-1.317249048E-1,1.561272184E-1
1.666577329E1,-8.526234448E-2,1.518638849E-2,-4.999486327E-2,9.999890067E-2
1.667582729E1,-9.679802388E-2,5.093451083E-2,-7.439248022E-2,1.322816047E-1
